Name,Height,Weight,BirthDate
Ilya_Solaryov,1.905,89812.8,1982-08-02
Ilya_Sorokin,1.8796,76204.8,1995-08-04
Ilya_Yamkin,1.8034,92080.8,1994-02-17
Ilya_Zubov,1.8288,90720.0,1987-02-14
Imre_Peterdi,1.778,70761.6,1980-05-31
Inge_Hammarström,1.8288,82555.2,1948-01-20
Inna_Dyubanok,1.6764000000000001,72122.4,1990-02-20
Inti_Pestoni,1.7272,78926.4,1991-08-08
Ioan_Gheorghiu,1.7526,66225.6,1947-03-05
Irina_Gashennikova,1.651,66225.6,1975-05-11
Ģirts_Ankipāns,1.8542,97977.6,1975-11-29
Ņikita_Koļesņikovs,1.9304,102060.0,1992-10-30
Šimon_Hrubec,1.8288,76204.8,1991-06-30
Žiga_Jeglič,1.8542,79833.6,1988-02-24
Žiga_Pance,1.8542,88905.6,1989-01-01
Žiga_Pavlin,1.9304,97070.4,1985-04-30
Žiga_Svete,1.8034,83916.0,1985-04-13
Žigmund_Pálffy,1.778,81648.0,1972-05-05
Irv_Frew,1.778,81648.0,1907-08-16
Irv_McGibbon,1.8288,81648.0,1914-10-11
Isabelle_Jordansson,1.6764000000000001,67132.8,1991-03-08
Isak_Ahrling,1.8034,82101.6,1992-03-23
Ismo_Lehkonen,1.8034,76204.8,1962-02-01
István_Sofron,1.8796,87998.4,1988-02-24
Itan_Chavira,1.7272,76658.4,1987-11-02
Ivan_Ageyev,1.778,73029.6,1990-04-08
Ivan_Baranka,1.8796,92080.8,1985-05-19
Ivan_Barbashev,1.8288,83916.0,1995-12-14
Ivan_Boldirev,1.8288,86184.0,1949-08-15
Ivan_Dornič,1.8288,91173.6,1985-04-14
Ivan_Fedotov,1.9812,87091.2,1996-11-28
Ivan_Fischenko,1.8796,91173.6,1995-07-19
Ivan_Gavrilenko,1.8288,79833.6,1992-06-05
Ivan_Hlinka,1.8796,99792.0,1950-01-26
Ivan_Huml,1.8796,91627.2,1981-09-06
Ivan_Irwin,1.8542,81648.0,1927-03-13
Ivan_Kasutin,1.8288,83008.8,1986-10-17
Ivan_Khomutov,1.905,92988.0,1985-03-11
Ivan_Lekomtsev,1.8034,74844.0,1985-07-19
Ivan_Lisutin,1.8796,97977.6,1987-02-23
Ivan_Majeský,1.9558,106142.4,1976-09-02
Ivan_McLelland,1.7272,72576.0,1931-03-15
Ivan_Mitchell,1.8288,81648.0,1893-07-09
Ivan_Nalimov,1.9304,97070.4,1994-08-12
Ivan_Nepryaev,1.8796,84823.2,1982-02-04
Ivan_Novoseltsev,1.8288,83008.8,1979-01-23
Ivan_Provorov,1.8288,91173.6,1997-01-13
Ivan_Rachůnek,1.7526,79833.6,1981-07-06
Ivan_Savin,1.8288,78926.4,1981-01-04
Ivan_Silayev_(ice_hockey),1.7272,81194.4,1996-01-21
Ivan_Telegin,1.905,89812.8,1992-02-28
Ivan_Teterin,1.778,92988.0,1995-12-02
Ivan_Tkachenko_(ice_hockey),1.8034,84823.2,1979-11-09
Ivan_Usenko,1.8288,92080.8,1983-02-12
Ivan_Vishnevskiy_(ice_hockey),1.8034,79833.6,1988-02-18
Ivan_Čiernik,1.8542,100699.2,1977-10-30
Ivan_Ďatelinka,1.9558,99792.0,1983-03-06
Ivan_Švarný,1.8796,94802.4,1984-10-30
Ivan_Ščap,1.778,78019.2,1955-12-03
Ivars_Punnenovs,1.8542,84823.2,1994-05-30
Iveta_Karafiátová,1.7272,66225.6,1988-05-14
Ivo_Jan_(ice_hockey_b._1942),1.7018,68040.0,1942-04-10
Ivo_Kotaška,1.8034,84823.2,1980-01-26
Ivo_Rüthemann,1.7272,78926.4,1976-12-12
Vadim_Epanchintsev,1.8034,92080.8,1976-03-16
Vadim_Glovatsky,1.7399,88905.6,1970-01-01
Vadim_Khlopotov,1.8288,83008.8,1994-04-22
Vadim_Khomitsky,1.8796,92988.0,1982-07-21
Vadim_Krasnoslobodtsev,1.8796,92080.8,1983-08-16
Vadim_Mitryakov,1.7272,76204.8,1991-04-18
Vadim_Rifel,1.8288,79833.6,1979-02-19
Vadim_Sharifijanov,1.778,92988.0,1975-12-23
Vadim_Shipachyov,1.8542,83008.8,1987-03-12
Vadim_Slivchenko,1.778,86184.0,1970-03-28
Vadim_Sushko,1.778,91173.6,1986-04-27
Vadim_Tarasov,1.8288,83916.0,1976-12-31
Vadim_Zhelobnyuk,1.8288,91627.2,1989-04-22
Val_Delory,1.778,72576.0,1927-02-14
Val_Fonteyne,1.778,72576.0,1933-12-02
Val_James,1.8796,92988.0,1957-02-14
Valdemar_Jiruš,1.905,95709.6,1973-09-09
Valentin_Milyukov,1.905,89812.8,1992-09-24
Valentin_Morozov,1.7526,79380.0,1975-06-01
Valentin_Pyanov,1.8288,73029.6,1991-07-21
Valentin_Wirz,1.8288,89812.8,1981-09-09
Valentin_Zykov,1.8288,93895.2,1995-05-15
Valentina_Bettarini,1.7018,66225.6,1990-06-29
Valentina_Wallner,1.7018,64864.8,1990-03-30
Valeri_Bragin,1.778,78019.2,1956-05-31
Valeri_Bure,1.778,82101.6,1974-06-13
Valeri_Dydykin,1.8288,84823.2,1986-03-04
Valeri_Kamensky,1.8542,88905.6,1966-04-18
Valeri_Karpov,1.778,79833.6,1971-08-05
Valeri_Kharlamov,1.7272,74844.0,1948-01-14
Valeri_Klimov_(ice_hockey),1.905,102967.2,1986-07-17
Valeri_Nichushkin,1.9304,99792.0,1995-03-04
Valeri_Pokrovsky,1.8542,92988.0,1978-05-17
Valeri_Tushentsov,1.778,78926.4,1961-07-31
Valeri_Vasiliev,1.8034,83916.0,1949-08-03
Valeri_Vasilyev,1.8796,93895.2,1994-05-31
Valeri_Zelepukin,1.8288,93895.2,1968-09-17
Valery_Belov,1.8796,87998.4,1967-01-24
Valery_Knyazev,1.8034,84823.2,1992-06-11
Valtteri_Filppula,1.8288,88452.0,1984-03-20
Valtteri_Hietanen,1.8542,87998.4,1992-12-23
Valtteri_Järviluoma,1.778,78926.4,1993-01-29
Valtteri_Parikka,1.778,78019.2,1994-12-08
Valtteri_Viljanen,1.7272,73029.6,1994-03-03
Valtteri_Virkkunen,1.7526,75751.2,1991-02-18
Vasile_Huțanu,1.7526,84823.2,1954-06-01
Vasile_Morar,1.7526,78019.2,1952-06-23
Vasili_Pervukhin,1.8034,91627.2,1956-01-01
Vasili_Streltsov,1.8288,81194.4,1990-01-31
Vasili_Tokranov,1.8542,89812.8,1989-08-02
Vasily_Demchenko,1.8796,74844.0,1994-03-16
Vasily_Koshechkin,2.0066,104781.6,1983-03-27
Vaughn_Karpan,1.8288,78019.2,1961-06-20
Veeti_Vainio,1.8796,77112.0,1997-06-16
Veeti_Vuorio,1.8796,87998.4,1996-05-20
Vegar_Barlie,1.8288,78926.4,1972-08-07
Veikko_Suominen,1.778,75751.2,1948-05-05
Veini_Vehviläinen,1.7526,73029.6,1997-02-13
Veli-Matti_Savinainen,1.8288,82555.2,1986-01-05
Veli-Pekka_Ketola,1.8542,107956.8,1948-03-28
Vents_Feldmanis,1.778,83008.8,1977-03-07
Vern_Campigatto,1.778,80287.2,1948-02-26
Vern_Jones,1.7272,76204.8,1926-10-08
Vern_Pachal,1.8034,74844.0,1930-11-04
Vern_Smith_(ice_hockey),1.8542,86184.0,1964-05-30
Vernon_Fiddler,1.8034,92988.0,1980-05-09
Vesa_Toskala,1.778,89812.8,1977-05-20
Vesa_Viitakoski,1.8796,96163.2,1971-02-13
Vezio_Sacratini,1.7018,77565.6,1966-09-12
Viacheslav_Fetisov,1.8542,97524.0,1958-04-20
Vic_Grigg,1.8034,82555.2,1921-03-25
Vic_Hadfield,1.8288,78926.4,1940-10-04
Vic_Howe,1.8288,78019.2,1929-11-02
Vic_Lynn,1.778,83916.0,1925-01-26
Vic_Mercredi,1.8034,83916.0,1953-03-31
Vic_Myles,1.8542,99792.0,['1914-11-12', '1915-11-12']
Vic_Ripley,1.7272,77112.0,1906-05-30
Vic_Stanfield,1.778,105688.8,1951-05-12
Vic_Stasiuk,1.8542,83916.0,1929-05-23
Vic_Teal,1.8542,72576.0,1949-08-10
Vic_Venasky,1.8034,83916.0,1951-06-03
Victor_Ahlström,1.778,83008.8,1986-11-15
Victor_Backman,1.8034,87091.2,1991-06-16
Victor_Bartley,1.8288,97524.0,1988-02-17
Victor_Berglind,1.8034,82101.6,1992-10-02
Victor_Crus_Rydberg,1.8034,84823.2,1995-03-21
Victor_Ejdsell,1.9558,97070.4,1995-06-06
Victor_Ekarv,1.8034,82101.6,1994-01-31
Victor_Hedman,1.9812,105235.2,1990-12-18
Victor_Jigmalm,1.7526,72122.4,1992-02-02
Victor_Lindman,1.778,83008.8,1995-08-15
Victor_Löfstedt,1.7526,76204.8,1986-10-16
Victor_Nechayev,1.8542,83008.8,1955-01-28
Victor_Olofsson,1.778,79833.6,1995-07-18
Victor_Oreskovich,1.905,102060.0,1986-08-15
Victor_Panelin-Borg,1.905,107049.6,1990-10-11
Victor_Posa,1.8288,87544.8,1966-11-05
Victor_Rask,1.8796,91173.6,1993-03-01
Victor_Rollin_Karlsson,1.7526,78926.4,1989-08-14
Victor_Romfors,1.778,77112.0,1994-01-26
Victor_Stăncescu,1.8034,91173.6,1985-03-10
Victor_Uchevatov,1.9304,102060.0,1983-02-10
Victor_Wahlqvist,1.8288,82101.6,1991-04-09
Victor_Öhman,1.8542,84823.2,1992-04-07
Victor_Öhman_(ice_hockey,_born_1995),1.7526,78926.4,1995-07-01
Viktor_Alexandrov,1.8288,79833.6,1985-12-28
Viktor_Andrushchenko,1.7526,84823.2,1986-05-10
Viktor_Antipin,1.8034,78926.4,1992-12-06
Viktor_Arvidsson,1.7526,74844.0,1993-04-08
Viktor_Baldayev,1.905,89812.8,1995-06-14
Viktor_Blinov,1.7526,82101.6,1945-09-01
Viktor_Bobrov,1.8796,92988.0,1984-01-01
Viktor_Dovgan,1.8796,91627.2,1987-02-27
Viktor_Drugov,1.8288,81194.4,1986-05-12
Viktor_Ekbom,1.8542,84823.2,1989-06-01
Viktor_Fasth,1.8288,82101.6,1982-08-08
Viktor_Gordiuk,1.778,80740.8,1970-04-11
Viktor_Hertzberg,1.8288,82101.6,1991-04-23
Viktor_Hübl,1.8288,81194.4,1978-08-12
Viktor_Kokman,1.8796,87998.4,1993-03-01
Viktor_Konovalenko,1.6764000000000001,73936.8,1938-03-11
Viktor_Kostyuchenok,1.8796,99792.0,1979-06-07
Viktor_Kozlov,1.9304,106596.0,1975-02-14
Viktor_Lindgren,1.7526,80287.2,1986-03-16
Viktor_Lööv,1.8796,92080.8,1992-11-16
Viktor_Näslund,1.8542,89812.8,1992-07-01
Viktor_Postnikov,1.8542,79833.6,1992-01-14
Viktor_Rönnbäck,1.8288,83008.8,1992-07-10
Viktor_Shalimov,1.8034,77112.0,1951-04-20
Viktor_Stålberg,1.905,94802.4,1986-01-17
Viktor_Svedberg,2.0574,106142.4,1991-05-24
Viktor_Szélig,1.8542,89812.8,1975-09-22
Viktor_Tikhonov_(ice_hockey,_born_1988),1.8796,83008.8,1988-05-12
Viktor_Tokaji,1.8034,82101.6,1977-01-11
Viktor_Ujčík,1.778,91173.6,1972-05-24
Viktor_Zsitva,1.7526,72122.4,1939-07-14
Viktors_Bļinovs,1.778,79833.6,1981-06-26
Viktors_Hatuļevs,1.8796,98431.2,1955-02-17
Viktors_Ignatjevs,1.905,96616.8,1970-04-26
Vili_Saarijärvi,1.7526,73029.6,1997-05-15
Vili_Sopanen,1.905,94802.4,1987-10-21
Ville-Joonas_Peltola,1.905,94802.4,1985-02-16
Ville-Matti_Koponen,1.8796,80740.8,1984-01-04
Ville-Valtteri_Leskinen,1.8542,83916.0,1994-02-18
Ville-Veikko_Eerola,1.8288,84823.2,1992-04-09
Ville-Vesa_Vainiola,1.8796,87091.2,1985-04-02
Ville_Ahlgren,1.7526,78019.2,1993-10-06
Ville_Heponiemi,1.8034,77112.0,1995-09-12
Ville_Hostikka,1.905,89812.8,1985-03-21
Ville_Husso,1.8796,83008.8,1995-02-06
Ville_Hämäläinen,1.8034,79833.6,1981-07-06
Ville_Koistinen,1.8034,90720.0,1982-06-17
Ville_Kolppanen,1.8288,87091.2,1992-09-05
Ville_Korhonen,1.8288,89812.8,1987-05-20
Ville_Laine,1.8034,79833.6,1989-02-25
Ville_Lajunen,1.8288,83916.0,1988-03-08
Ville_Leino,1.8542,86184.0,1983-10-06
Ville_Meskanen,1.8542,82101.6,1995-10-02
Ville_Mäntymaa,1.905,92988.0,1985-03-08
Ville_Nieminen,1.8542,90720.0,1977-04-06
Ville_Peltonen,1.778,82555.2,1973-05-24
Ville_Pokka,1.8288,84823.2,1994-06-03
Ville_Runola,1.8288,74844.0,1993-01-04
Ville_Sirén,1.8796,88905.6,1964-02-11
Ville_Vahalahti,1.8288,87091.2,1977-11-07
Ville_Vainola,1.8288,78019.2,1996-01-09
Ville_Varakas,1.8288,87091.2,1984-02-13
Ville_Viitaluoma,1.8288,84823.2,1981-02-16
Villiam_Haag,1.8542,89812.8,1993-11-25
Vilma_Tanskanen,1.7526,68040.0,1995-04-14
Vilém_Burian,1.9304,89812.8,1988-08-16
Vince_Bellissimo,1.8288,82101.6,1982-12-14
Vince_Hinostroza,1.778,82101.6,1994-04-03
Vince_Rocco,1.778,84823.2,1987-06-26
Vince_Williams_(ice_hockey),1.8288,91173.6,1975-11-27
Vincent_Bachet,1.8034,84823.2,1978-04-29
Vincent_Damphousse,1.8542,92988.0,1967-12-17
Vincent_Hughes_(ice_hockey),1.778,84823.2,1981-08-10
Vincent_Lecavalier,1.9304,97524.0,1980-04-21
Vincent_LoVerde,1.8288,91173.6,1989-04-14
Vincent_Lukáč,1.778,74844.0,1954-02-14
Vincent_Riendeau,1.778,82101.6,1966-04-20
Vincent_Trocheck,1.8034,86184.0,1993-07-11
Vincenz_Mayer,1.8288,81194.4,1990-09-27
Vitali_Belinski,1.7018,78926.4,1989-11-27
Vitali_Donika,1.778,92080.8,1982-05-12
Vitali_Karamnov,1.8796,83916.0,1968-07-06
Vitali_Kolesnik,1.905,93895.2,1979-08-20
Vitali_Koval,1.8796,97070.4,1980-03-31
Vitali_Menshikov,1.8796,92988.0,1989-07-15
Vitali_Novopashin,1.778,83916.0,1978-09-28
Vitali_Prokhorov,1.7526,83916.0,1966-12-25
Vitali_Proshkin,1.905,89812.8,1976-05-08
Vitali_Sitnikov,1.7526,89812.8,1981-09-16
Vitali_Smolyaninov,1.905,92988.0,1983-08-05
Vitali_Yachmenev,1.8034,89812.8,1975-01-08
Vitali_Yeremeyev,1.778,75751.2,1975-09-23
Vitalij_Aab,1.8796,89812.8,1979-11-14
Vitalijs_Pavlovs,1.9558,97977.6,1989-06-17
Vitaly_Anikeyenko,1.905,98884.8,1987-01-02
Vitaly_Atyushov,1.8796,88905.6,1979-07-04
Vitaly_Davydov,1.7272,72576.0,1939-04-01
Vitaly_Karamnov,1.8542,89812.8,1989-08-08
Vitaly_Popov,1.8542,83916.0,1992-08-07
Vitaly_Shulakov,1.8288,86184.0,1983-05-09
Vitaly_Teslenko,1.905,87998.4,1993-02-15
Vitaly_Tomilin,1.8288,94802.4,1974-01-15
Vitaly_Vishnevskiy,1.8796,97524.0,1980-03-18
Vitaly_Zotov,1.8796,81194.4,1992-04-01
Viv_Allen,1.6764000000000001,63504.0,1916-09-09
Vjačeslavs_Fanduļs,1.778,84823.2,1969-03-17
Vladan_Stransky,1.7526,81194.4,1973-02-12
Vladilen_Zakharov,1.9304,103874.4,1994-01-12
Vladimir_Antipin,1.8796,92080.8,1970-04-18
Vladimir_Antipov,1.8542,81648.0,1978-01-14
Vladimir_Chebaturkin,1.905,98884.8,1975-04-23
Vladimir_Denisov_(ice_hockey),1.8034,93895.2,1984-06-29
Vladimir_Eminger,1.8796,86184.0,1992-04-03
Vladimir_Galuzin,1.778,83008.8,1988-08-06
Vladimir_Golikov,1.8288,83916.0,1954-06-20
Vladimir_Gorbunov,1.8034,88905.6,1982-04-22
Vladimir_Grebenshchikov,1.8034,78019.2,1992-08-14
Vladimir_Gusev_(ice_hockey),1.8796,96163.2,1982-11-24
Vladimir_Hartinger,1.8034,89812.8,1979-07-16
Vladimir_Konstantinov,1.8034,79833.6,1967-03-19
Vladimir_Korsunov_(ice_hockey),1.8542,87091.2,1983-03-16
Vladimir_Kramar,1.7526,68947.2,1993-04-14
Vladimir_Krikunov,1.7018,77112.0,1950-03-24
Vladimir_Krutov,1.7526,87998.4,1960-06-01
Vladimir_Loginov_(ice_hockey),1.8288,86184.0,1981-01-01
Vladimir_Lutchenko,1.8288,91627.2,1949-01-02
Vladimir_Malakhov_(ice_hockey),1.9304,102967.2,1968-08-30
Vladimir_Malenkikh,1.8542,89812.8,1980-10-01
Vladimir_Malevich,1.9558,98884.8,1985-07-02
Vladimir_Malinovsky,1.8288,92080.8,1991-06-09
Vladimir_Myshkin,1.8034,69854.4,1955-06-19
Vladimir_Pervushin,1.8288,97977.6,1986-03-25
Vladimir_Peshekhonov,1.8288,88905.6,1993-12-03
Vladimir_Petrov_(ice_hockey),1.8288,88905.6,1947-06-30
Vladimir_Rubes,1.8288,87091.2,1970-09-08
Vladimir_Sokhatsky,1.8288,79833.6,1989-12-29
Vladimir_Tarasenko,1.8288,99338.4,1991-12-13
Vladimir_Tkachev_(ice_hockey,_born_1995),1.7272,69854.4,1995-10-05
Vladimir_Tkachyov_(ice_hockey,_born_1993),1.8288,83008.8,1993-05-10
Vladimir_Tsyplakov,1.8796,92080.8,1969-04-18
Vladimir_Vikulov,1.7526,78019.2,1946-07-20
Vladimir_Vorobiev,1.905,102060.0,1972-11-02
Vladimir_Zharkov,1.8288,84823.2,1988-01-10
Vladimirs_Lubkins,1.8034,79833.6,1953-07-06
Vladimirs_Mamonovs,1.778,86184.0,1980-04-22
Vladimír_Búřil,1.905,96163.2,1969-05-17
Vladimír_Dravecký,1.8288,89812.8,1985-06-03
Vladimír_Dvořák,1.778,81194.4,1985-04-18
Vladimír_Dzurilla,1.778,92988.0,1942-08-02
Vladimír_Kameš,1.8542,82101.6,1983-12-10
Vladimír_Martinec,1.7526,83008.8,1949-12-22
Vladimír_Mihálik,2.0066,108864.0,1987-01-29
Vladimír_Országh,1.8034,87544.8,1977-05-24
Vladimír_Růžička,1.905,95256.0,1963-06-06
Vladimír_Růžička_(ice_hockey,_born_1989),1.8542,88905.6,1989-02-17
Vladimír_Sobotka,1.778,83008.8,1987-07-02
Vladimír_Svačina,1.778,73936.8,1987-04-28
Vladimír_Vůjtek,1.8288,88905.6,1972-02-17
Vladimír_Škoda,1.8034,84823.2,1983-10-09
Vladislav_Bulin,1.8288,99792.0,1972-05-18
Vladislav_Evseev,1.8796,88905.6,1984-09-10
Vladislav_Fokin_(ice_hockey),1.8796,96163.2,1986-06-08
Vladislav_Gavrikov,1.8796,87998.4,1995-11-21
Vladislav_Kaletnik,1.8542,76204.8,1995-03-24
Vladislav_Kamenev,1.8796,92080.8,1996-08-12
Vladislav_Kartayev,1.8796,74844.0,1992-02-10
Vladislav_Kolesnikov,1.8034,86184.0,1984-07-27
Vladislav_Kubeš,1.7526,83008.8,1978-10-31
Vladislav_Namestnikov,1.8034,77112.0,1992-11-22
Vladislav_Tretiak,1.8288,90720.0,1952-04-25
Vladislav_Yegin,1.8288,101152.8,1989-04-13
Vladislavs_Dobreņkijs,1.7018,74844.0,1991-08-08
Vlastimil_Kroupa,1.9558,91627.2,1975-04-27
Vlastimil_Lakosil,1.8034,83916.0,1979-07-04
Vojtěch_Kubinčák,1.778,79833.6,1979-02-04
Vojtěch_Mozík,1.8796,88905.6,1992-12-26
Vojtěch_Němec,1.7526,69854.4,1985-12-09
Vojtěch_Polák,1.778,83008.8,1985-06-27
Vratislav_Čech,1.8796,96163.2,1979-01-28
Vsevolod_Sorokin,1.8288,83008.8,1993-10-29
Vyacheslav_Andryushchenko,1.7526,72122.4,1989-07-04
Vyacheslav_Anisin,1.7272,76204.8,1951-07-11
Vyacheslav_Belov_(hockey),1.778,82101.6,1983-04-17
Vyacheslav_Buravchikov,1.8542,85730.4,1987-05-22
Vyacheslav_Butsayev,1.8288,89812.8,1970-06-13
Vyacheslav_Bykov,1.7272,72576.0,1960-07-24
Vyacheslav_Kozlov,1.778,86184.0,1972-05-03
Vyacheslav_Kulyomin,1.8542,87998.4,1990-06-14
Vyacheslav_Leshchenko,1.8034,75751.2,1995-04-24
Vyacheslav_Litovchenko,1.8034,83916.0,1990-01-07
Vyacheslav_Osnovin,1.8288,82101.6,1994-03-05
Vyacheslav_Trukhno,1.8542,89359.2,1987-02-22
Václav_Benák,1.778,87091.2,1978-08-30
Václav_Karabáček,1.8034,83916.0,1996-05-02
Václav_Kočí,1.8542,92988.0,1979-07-15
Václav_Meidl,1.9304,92988.0,1986-05-27
Václav_Nedomanský,1.8542,95256.0,1944-03-14
Václav_Nedorost,1.8288,77565.6,1982-03-16
Václav_Pletka,1.8034,82555.2,1979-06-08
Václav_Prospal,1.8796,89812.8,1975-02-17
Václav_Skuhravý,1.905,99792.0,1979-01-16
Václav_Varaďa,1.8288,94348.8,1976-04-26
Václav_Čížek,1.8542,87998.4,1989-07-30
Vít_Jonák,1.778,79833.6,1991-07-17
Vítězslav_Bílek,1.8034,86184.0,1983-07-31
Vítězslav_Ďuriš,1.8542,87998.4,1954-01-05
Ed_Dyck,1.8034,72576.0,1950-10-29
Ed_Gilbert_(ice_hockey),1.8288,83916.0,1952-03-12
Ed_Harrison_(ice_hockey),1.8288,74844.0,1927-07-25
Ed_Hatoum,1.778,81648.0,1947-12-07
Ed_Hoekstra,1.8034,77112.0,1937-11-04
