Name,Height,Weight,BirthDate
Ioannis_Georgallis,2.00025,104328.0,1983-05-17
Ioannis_Karamalegkos,1.92405,92988.0,1994-09-19
Ioannis_Karathanasis,2.032,102060.0,1991-02-17
Ioannis_Papapetrou,2.0574,105688.8,1994-03-30
Ira_Bowman,1.9558,88452.0,1973-06-11
Ira_Harge,2.0574,102060.0,1941-03-14
Ira_Newble,2.0066,106596.0,1975-01-20
Ira_Terrell,2.032,90720.0,1954-06-19
Šime_Špralja,2.0574,106142.4,1983-12-06
Žiga_Dimec,2.11,113000.0,1993-02-20
Žiga_Zatežič,1.96,86000.0,1995-12-20
Irv_Bemoras,1.905,83916.0,1930-11-18
Irving_Terjesen,1.905,88452.0,1915-03-04
Isaac_Austin,2.0827999999999998,122472.0,1969-08-18
Isaac_Butts,2.0827999999999998,133812.0,1989-05-28
Isaac_Fontaine,1.9304,95256.0,1975-04-16
Isaac_Fotu,2.032,104328.0,1993-12-18
Isaac_Hamilton,1.9304,83916.0,1994-05-14
Isaac_Holstein,2.0574,95256.0,1987-09-07
Isaac_Spencer,1.9812,97524.0,['1977-12-08', '1977-12-18']
Isaac_Stallworth,1.9558,86184.0,1950-01-18
Isaac_Walthour,1.8034,73936.8,1930-08-25
Isabelle_Yacoubou,1.95,105000.0,1986-04-21
Isaiah_Armwood,2.0574,95256.0,1990-12-28
Isaiah_Austin,2.159,102060.0,1993-10-25
Isaiah_Briscoe,1.905,91627.2,1996-04-13
Isaiah_Canaan,1.8288,91173.6,1991-05-21
Isaiah_Hartenstein,2.09,104000.0,1998-05-05
Isaiah_Morris,2.032,103874.4,1969-04-02
Isaiah_Philmore,2.032,103874.4,1989-09-20
Isaiah_Rider,1.9558,97524.0,1971-03-12
Isaiah_Sykes,1.9812,99792.0,1991-12-02
Isaiah_Taylor,1.8796,77112.0,1994-07-11
Isaiah_Thomas_(basketball),1.7526,83916.0,1989-02-07
Isaiah_Whitehead,1.9304,95256.0,1995-03-08
Isaiah_Wilkerson,1.905,97524.0,1990-11-13
Isaiah_Wilson,1.8796,79380.0,1948-05-31
Ish_Smith,1.8288,79380.0,1988-07-05
Isiah_Thomas,1.8542,81648.0,1961-04-30
Islam_Abbas,1.9812,111132.0,1980-03-11
Ismael_Romero,2.032,99792.0,1991-06-23
Isman_Thoyib,2.032,90720.0,1984-08-18
István_Németh,1.92,83000.0,1979-11-16
Itay_Segev,2.032,86637.6,1995-06-15
Ivan_Batur,2.032,92988.0,1991-07-04
Ivan_Buva,2.0827999999999998,97524.0,1991-05-06
Ivan_Edeshko,1.9558,90720.0,1945-03-25
Ivan_Harris,2.0066,99792.0,1984-03-17
Ivan_Johnson_(basketball),2.032,115668.0,1984-04-10
Ivan_Koljević,1.86,79000.0,1984-06-30
Ivan_Lilov,1.9558,86184.0,1988-08-06
Ivan_Maraš,2.08,102000.0,1986-04-20
Ivan_McFarlin,2.032,104781.6,1982-04-26
Ivan_Mišković,2.032,104328.0,1984-04-09
Ivan_Opačak,2.0066,99792.0,1980-04-23
Ivan_Paunić,1.95,85000.0,1987-01-27
Ivan_Rabb,2.1082,99792.0,1997-02-04
Ivan_Radenović,2.09,111000.0,1984-06-10
Ivan_Siriščević,1.98,88000.0,1987-04-30
Ivan_Strebkov,1.9304,84369.6,1991-07-27
Ivan_Yeo,1.9558,90000.0,1993-03-02
Ivan_Zoroski,1.9558,92988.0,1979-07-24
Ivan_Žigeranović,2.12,120000.0,['1984-08-14', '1984-09-14']
Ivano_Newbill,2.0574,111132.0,1970-12-12
Ivars_Timermanis,2.032,95256.0,1982-02-04
Iveta_Bieliková,1.71,58000.0,1966-08-17
Ivica_Zubac,2.15,120000.0,1997-03-18
Ivo_Alfredo,2.05,130000.0,1968-05-29
Izett_Buchanan,1.9812,90720.0,1972-05-08
Izi_Castro_Marques,1.8288,63504.0,1982-03-13
Iñaki_de_Miguel,2.0574,106596.0,1973-10-24
Vaidas_Kariniauskas,1.9812,92080.8,1993-11-16
Vaidas_Čepukaitis,2.07,104000.0,1989-05-16
Val_Acuña,1.9304,81648.0,1986-11-24
Valdas_Dabkus,2.05,103000.0,1984-03-26
Valdas_Vasylius,2.032,95256.0,1983-09-03
Valdelício_Joaquim,2.09,108000.0,1990-04-15
Valdis_Valters,1.9304,88452.0,1957-08-04
Valentin_Blass,1.9558,94802.4,1995-04-17
Valentin_Pastal,2.0574,95256.0,1984-06-09
Valerio_Amoroso,2.032,107049.6,1980-09-26
Valery_Likhodey,2.032,99792.0,1986-10-23
Vallo_Allingu,2.0574,108864.0,1978-01-11
Valmo_Kriisa,1.905,89812.8,1974-05-18
Vander_Blue,1.9304,90720.0,1992-07-17
Vangelis_Bebis,1.9812,83462.4,1995-02-01
Vangelis_Karampoulas,2.00025,99792.0,1981-11-18
Vangelis_Mantzaris,1.9558,95256.0,1990-04-16
Vangelis_Margaritis,2.032,111132.0,1982-12-05
Vangelis_Sakellariou,1.9812,95256.0,1989-08-04
Vangelis_Sklavos,2.0193,106596.0,1977-12-01
Vanja_Marinković,1.98,86000.0,1997-01-09
Vanja_Plisnić,2.05,105000.0,1980-07-28
Vann_Williford,1.9812,88452.0,1948-01-26
Varun_Ram,1.7526,70308.0,1992-12-16
Vasilije_Baćović,2.07,99000.0,1996-05-11
Vasilije_Micić,1.95,92000.0,1994-01-13
Vassil_Evtimov,2.08,120000.0,1977-05-30
Vassilis_Charalampopoulos_(basketball),2.05105,106596.0,1997-01-06
Vassilis_Kavvadas,2.05105,120204.0,1991-12-28
Vassilis_Mouratos,1.9431,92988.0,1997-11-24
Vassilis_Niforas,2.0193,81648.0,1991-08-02
Vassilis_Spanoulis,1.9304,95256.0,1982-08-07
Vassilis_Symtsak,2.0701,117936.0,1981-03-03
Vassilis_Toliopoulos,1.8796,86184.0,1996-06-15
Vassilis_Xanthopoulos,1.8796,92988.0,1984-04-29
Velimir_Radinović,2.12,113000.0,1981-01-17
Venson_Hamilton,2.0701,115668.0,1977-08-11
Vergel_Meneses,1.905,88452.0,1969-01-14
Vern_Fleming,1.9558,83916.0,1962-02-04
Vern_Gardner,1.9558,90720.0,1925-05-14
Vern_Mikkelsen,2.0066,104328.0,1928-10-21
Vernon_Goodridge,2.0574,109771.2,1984-02-18
Vernon_Hamilton,1.8542,88452.0,1984-12-28
Vernon_Hatton,1.905,88452.0,1936-01-13
Vernon_Macklin,2.0827999999999998,102967.2,1986-09-25
Vernon_Maxwell,1.9304,81648.0,1965-09-12
Vesa_Mäkäläinen,1.99898,94802.4,1986-09-03
Veselin_Petrović_(basketball),1.96,109000.0,1977-07-01
Viacheslav_Kravtsov,2.1336,115214.4,1987-08-25
Vic_Bartolome,2.1336,104328.0,1948-09-29
Vic_Manuel,1.9304,94348.8,1987-06-18
Vickie_Johnson,1.7526,68040.0,1972-04-15
Victor_Alexander,2.0574,120204.0,1969-08-31
Victor_Keyru,2.00025,102060.0,1984-01-31
Victor_Khryapa,2.0574,106596.0,1982-08-03
Victor_Muzadi,2.01,102000.0,1978-06-22
Victor_Oladipo,1.9304,95256.0,1992-05-04
Victor_Pablo,1.9304,90720.0,1970-08-08
Victoria_Macaulay,1.9304,74844.0,1990-08-07
Vidas_Ginevičius,1.9304,92988.0,1978-05-11
Viktor_Pankrashkin,2.2,112000.0,1957-12-10
Viktor_Sanikidze,2.032,99792.0,1986-04-01
Viljar_Veski,2.159,108864.0,1986-04-29
Ville_Kaunisto,2.032,104328.0,1982-03-19
Ville_Pekkola,1.905,87091.2,1989-01-31
Vilmantas_Dilys,2.08,104000.0,1987-10-06
Vin_Baker,2.1082,105235.2,1971-11-23
Vince_Boryla,1.9558,95256.0,1927-03-11
Vince_Carter,1.9812,99792.0,1977-01-26
Vince_Hizon,1.8796,81648.0,1970-11-25
Vince_Hunter,2.032,94348.8,1994-08-05
Vince_Taylor_(basketball),1.9558,81648.0,1960-09-11
Vincent_Askew,1.9812,106596.0,1966-02-28
Vincent_Council,1.8796,81648.0,1990-10-15
Vincent_Grier,1.9558,93895.2,1983-03-14
Vincent_Yarbrough,2.0066,95256.0,1981-03-21
Vinnie_Johnson,1.8796,90720.0,1956-09-01
Vinny_Del_Negro,1.9304,85730.4,1966-08-09
Vinícius_Bristott,1.9304,102967.2,1981-11-27
Virginijus_Praškevičius,2.0574,100245.6,1974-03-04
Vitalis_Chikoko,2.0827999999999998,90720.0,1991-02-11
Vitaly_Potapenko,2.0827999999999998,127008.0,1975-03-21
Vlad_Dogaru,1.8542,79833.6,1985-02-21
Vlad_Dumitrescu,1.905,86184.0,1990-04-08
Vlad_Moldoveanu,2.0574,104781.6,1988-02-11
Vlad_Negoitescu,2.0574,89812.8,1991-07-15
Vladan_Vukosavljević,2.05,130000.0,1984-10-06
Vlade_Divac,2.159,110224.8,1968-02-03
Vladimir_Arzamaskov,1.89992,86637.6,1951-04-07
Vladimir_Boisa,2.0827999999999998,102060.0,1981-07-04
Vladimir_Brčkov,2.0,102000.0,1989-12-29
Vladimir_Dašić,2.0827999999999998,106596.0,['1988-05-05', '1988-05-13']
Vladimir_Dragičević,2.06,100000.0,1986-05-30
Vladimir_Filipovic,1.96,88000.0,1985-07-28
Vladimir_Georgievski,1.94,92988.0,1982-10-18
Vladimir_Gerónimo,2.03,93000.0,1978-10-04
Vladimir_Golubović,2.12,113000.0,1986-02-24
Vladimir_Lučić,2.02,91000.0,1989-06-17
Vladimir_Micov,2.0066,101152.8,1985-04-16
Vladimir_Mihailović,1.94,88000.0,1990-08-10
Vladimir_Petrović-Stergiou,1.9939,97524.0,1977-01-27
Vladimir_Radmanović,2.0827999999999998,106596.0,1980-11-19
Vladimir_Stepania,2.1336,107049.6,1976-05-08
Vladimir_Tica,2.08,104000.0,1981-06-11
Vladimir_Tkachenko,2.2098,140616.0,1957-09-20
Vladimir_Vuksanović,2.07,107000.0,1978-05-04
Vladimir_Štimac,2.11,116000.0,1987-08-25
Vladislav_Dragojlović,2.07,107000.0,1979-03-06
Vlado_Ilievski,1.87,82000.0,1980-01-19
Vlado_Šćepanović,1.97,102000.0,1975-11-13
Vlantimir_Giankovits,2.0193,99792.0,1990-03-03
Vlatko_Čančar,2.01,91000.0,1997-04-10
Voise_Winters,2.032,90720.0,1962-10-12
Vojdan_Stojanovski,1.94,87000.0,1987-12-09
Vojislav_Stojanović,2.0,89000.0,1997-04-14
Von_McDade,1.9304,83916.0,1967-06-07
Von_Pessumal,1.8796,83916.0,1993-02-12
Von_Wafer,1.9558,94802.4,1985-07-21
Vonteego_Cummings,1.905,86184.0,1976-02-29
Voshon_Lenard,1.9304,92988.0,1973-05-14
Vrbica_Stefanov,1.8796,74844.0,1973-12-19
Vuk_Radivojević,1.9558,89812.8,1983-07-30
Vukašin_Aleksić,1.82,78000.0,1985-01-10
Vukašin_Mandić,2.0066,95256.0,1982-06-07
Vule_Avdalović,1.87325,83916.0,1981-11-24
Vytautas_Budriūnas,1.8796,87091.2,1908-12-19
Vytautas_Šulskis,2.0066,97524.0,1988-08-08
Vytenis_Lipkevičius,1.9812,97977.6,1989-05-19
Vytenis_Čižauskas,1.8796,80287.2,1992-09-16
Válter_da_Silva,1.8288,87998.4,1977-01-31
Víctor_Arteaga,2.09,97000.0,1992-07-07
Víctor_Claver,2.0574,101606.4,1988-08-30
Víctor_Liz,1.8288,109771.2,1986-05-12
Víctor_Sada,1.92405,92988.0,1984-03-08
Víctor_de_Carvalho,1.93,89000.0,1969-02-20
Vítor_Benite,1.905,87998.4,1990-02-20
Vítor_Faverani,2.1082,117936.0,1988-05-05
Čedomir_Vitkovac,2.01,102000.0,1982-10-28
Şemsettin_Baş,1.97485,95256.0,1973-01-04
Željko_Rebrača,2.1336,120204.0,1972-04-09
Željko_Zagorac,2.0447,106596.0,1981-03-09
Željko_Šakić,2.032,106142.4,1988-04-14
Ed_Elisma,2.0574,96616.8,1975-04-09
Ed_Fleming,1.905,85730.4,1933-07-25
Ed_Gayda,1.9304,95256.0,1927-05-11
Ed_Gray,1.905,95256.0,1975-09-27
Ed_Horton,2.032,104328.0,1967-12-17
Ed_Johnson_(basketball),2.032,92988.0,1944-06-17
Ed_Kalafat,1.9812,111132.0,1932-10-13
Ed_Leede,1.905,83916.0,1927-07-17
Ed_Macauley,2.032,83916.0,1928-03-22
Ed_Manning,2.0066,95256.0,1944-01-02
Ed_McCants,1.905,90720.0,1981-08-02
Ed_Melvin,1.7526,77112.0,1916-02-13
Ed_Mikan,2.032,104328.0,1925-10-20
Ed_Nealy,2.0066,107956.8,1960-02-19
Ed_O'Bannon,2.032,100699.2,1972-08-14
Ed_Ocampo,1.7018,79380.0,1938-10-05
Ed_Peterson,2.0574,99792.0,1924-06-27
Ed_Pinckney,2.0574,108864.0,1963-03-27
Ed_Rains,2.0066,86184.0,1956-12-24
Ed_Ratleff,1.9812,88452.0,1950-03-29
Ed_Roman,1.9812,99792.0,1930-06-02
Ed_Sadowski_(basketball),1.9558,108864.0,1917-07-11
Ed_Searcy,1.9812,95256.0,1952-04-17
Ed_Smith_(basketball),1.9812,81648.0,1929-07-05
Ed_Stanczak,1.8542,83916.0,1921-08-15
Ed_Stokes,2.1336,119750.4,1971-09-03
Ed_Turner_(basketball),1.9812,88452.0,1957-11-20
Ed_Warner_(basketball),1.905,86184.0,1929-07-05
Eddie_Basden,1.9558,97524.0,1983-02-15
Eddie_Benton,1.8034,79380.0,1975-02-16
Eddie_Casiano,1.905,90720.0,1972-09-20
Eddie_Gill,1.8288,86184.0,1978-08-16
Eddie_Griffin_(basketball),2.0827999999999998,108864.0,1982-05-30
Eddie_House,1.8542,86184.0,1978-05-14
Eddie_Hughes,1.778,74844.0,1960-05-26
Eddie_Johnson_(basketball,_born_1955),1.8796,81648.0,1955-02-24
Eddie_Johnson_(basketball,_born_1959),2.0066,97524.0,1959-05-01
Eddie_Jones_(basketball),1.9812,90720.0,1971-10-20
Eddie_Jordan_(basketball),1.8542,77112.0,1955-01-29
Eddie_Laure,1.905,88452.0,['1977-06-06', '1977-07-06']
Eddie_Lee_Wilkins,2.0827999999999998,99792.0,1962-05-07
Eddie_Lucas,1.9812,90720.0,1975-07-14
Eddie_Mast,2.0574,99792.0,1948-10-03
Eddie_Miles,1.9304,88452.0,1940-07-05
Eddie_Miller_(basketball),2.032,102060.0,1931-06-18
Eddie_Oram,1.905,79380.0,1914-10-05
Eddie_Owens,2.0066,95256.0,1953-12-26
Eddie_Phillips_(basketball),2.0066,102060.0,1961-09-29
Eddie_Riska,1.8288,79380.0,1919-10-04
Eddie_Robinson_(basketball),2.032,95256.0,1976-04-19
Eddie_Smith_(basketball),1.905,90720.0,1983-02-17
Eddy_Curry,2.1336,133812.0,1982-12-05
Edgar_Echavez,1.7272,68040.0,1979-02-25
Edgar_Jones_(basketball),2.0827999999999998,102060.0,1956-06-17
Edgar_Lacy,1.9812,86184.0,1944-08-02
Edgaras_Stanionis,1.81,76000.0,1988-02-24
Edgaras_Ulanovas,1.9812,93895.2,1992-01-07
Edin_Atić,2.0066,83916.0,1997-01-19
Edin_Bavčić,2.0827999999999998,109771.2,1984-06-05
Edmar_Victoriano,1.95,88000.0,1975-11-10
Edmir_Lucas,1.88,88000.0,1993-07-15
Edmond_Azemi,2.0066,97977.6,1980-09-10
Edo_Murić,2.02,99000.0,1991-11-27
Edon_Molla,1.9304,86184.0,1994-03-08
Edrice_Adebayo,2.0827999999999998,117936.0,1997-07-18
Edu_Torres,1.8034,69854.4,1964-05-26
Eduardo_Hernández-Sonseca,2.1209,111132.0,1983-06-21
Eduardo_Machado_(basketball),1.9558,88452.0,1982-09-10
Eduardo_Mingas,1.98,106000.0,1979-01-29
Eduardo_Nájera,2.032,106596.0,1976-07-11
Eduardo_Pacheco_(Filipino_sportsman)__Eduardo_Pacheco__1,1.7526,83916.0,1936-01-04
Edvinas_Šeškus,1.9558,79833.6,1995-03-10
Edward_Bartels,1.9558,88452.0,1925-10-08
Edward_Jurkiewicz,1.95,90000.0,1948-01-22
Edwin_Jackson_(basketball),1.905,91173.6,1989-09-18
Edwin_Ubiles,1.9812,92534.4,1986-11-26
Efe_Aydan,2.01676,94348.8,1955-05-04
Efkan_Eren,2.032,99792.0,1989-07-12
Efthimios_Rentzias,2.1209,117936.0,1976-01-11
Efthymios_Tsakaleris,2.0701,111132.0,1989-07-22
Eftim_Bogoev,1.86,80000.0,1980-11-02
Egay_Billones,1.7526,74844.0,1975-11-03
Ege_Arar,2.0574,102967.2,1996-09-02
Egehan_Arna,2.03,88000.0,1997-01-05
Egemen_Güven,2.1336,99792.0,1996-09-25
Egidijus_Dimša,2.05,95000.0,1985-04-01
Egidijus_Mockevičius,2.0827999999999998,102060.0,1992-09-01
Eglė_Šulčiūtė,1.75,68000.0,1985-08-31
Eimantas_Bendžius,2.03,86184.0,1990-04-23
Ejike_Ugboaja,2.0574,102060.0,1985-05-28
Ekene_Ibekwe,2.0574,99792.0,1985-07-19
Ekpe_Udoh,2.0827999999999998,111132.0,1987-05-20
Elaine_Powell,1.7272,68040.0,1975-08-09
Elden_Campbell,2.1082,126554.4,1968-07-23
Eldridge_Recasner,1.905,86184.0,1967-12-14
Elena_Delle_Donne,1.9558,84823.2,1989-09-05
Elfrid_Payton_(basketball),1.9304,83916.0,1994-02-22
Elgin_Baylor,1.9558,102060.0,1934-09-16
Elias_Harris,2.032,108410.4,1989-07-06
Elie_Stephan,1.905,['86000.0', '95256.0'],1986-07-20
Elijah_Johnson_(basketball),1.9304,88452.0,1990-07-11
Elijah_Millsap,1.9812,97524.0,1987-08-12
Elijah_Obade,2.0574,111132.0,1991-10-07
Elipidio_Fortuna,1.8796,85276.8,1985-03-23
Elishay_Kadir,2.032,111132.0,1987-11-04
Eliud_Poligrates,1.8288,83916.0,1987-11-29
Elliot_Perry,1.8288,68040.0,1969-03-28
Elliot_Williams,1.9558,86184.0,1989-06-20
Elmedin_Kikanović,2.1082,104328.0,1988-09-02
Elmer_Behnke,2.0066,95256.0,1929-02-03
Elmer_Bennett,1.8288,77112.0,1970-02-13
Elmer_Espiritu,1.9304,83916.0,1985-11-23
Elmer_Gainer,1.9812,88452.0,1918-11-22
Elmore_Morgenthaler,2.159,104328.0,1922-08-03
Elmore_Smith,2.1336,113400.0,1949-05-09
Elmore_Spencer,2.1336,122472.0,1969-12-06
Eloy_Vargas,2.1082,108864.0,1988-12-30
Elpidio_Villamin,1.905,85276.8,1958-11-07
Elston_Turner,1.9558,86184.0,1959-06-10
Elton_Brand,2.0574,115668.0,1979-03-11
Elton_Brown_(basketball),2.0574,113400.0,1983-09-15
Elton_McGriff,2.0574,102060.0,1942-08-21
Elton_Nesbitt,1.7526,74844.0,1980-03-26
Elvin_Hayes,2.0574,106596.0,1945-11-17
Elvin_Ivory,2.032,95256.0,1948-07-02
Elvin_Mims,1.9558,92988.0,1979-12-23
Elvis_Évora,2.04978,116121.6,1978-02-04
Elías_Larry_Ayuso,1.8796,90720.0,1977-03-27
Elīna_Babkina,1.7272,64864.8,1989-04-24
Em_Bryant,1.8542,79380.0,1938-11-04
Emanual_Davis,1.9304,88452.0,1968-08-27
Emanuel_Neto,2.06,104000.0,1984-05-15
Emeka_Okafor,2.0827999999999998,115668.0,1982-09-28
Emir_Preldžić,2.0574,99792.0,1987-09-06
Emir_Sulejmanović,2.0574,99792.0,1995-07-13
Emircan_Koşut,2.159,99792.0,1995-07-03
Emma_Meesseman,1.9304,82555.2,1993-05-13
Emman_Monfort,1.6764000000000001,59875.2,1989-07-02
Emmanuel_Mudiay,1.9558,90720.0,1996-03-05
Emmanuel_Ubilla,1.9,83916.0,1986-06-26
Emmerson_Oreta,1.8796,81648.0,1980-03-28
Ender_Arslan,1.89865,81648.0,1983-01-13
Enes_Kanter,2.1082,111132.0,1992-05-20
Engin_Atsür,1.9304,86184.0,1984-04-02
Eni_Llazani,1.8796,81648.0,1989-11-30
Eniel_Polynice,1.9558,99792.0,1988-05-18
Enrico_Villanueva,1.9812,95256.0,1980-06-23
Enver_Soobzokov,1.9812,87998.4,1978-05-03
E'Twaun_Moore,1.9304,86637.6,1989-02-25
E.J._Feihl,2.159,129276.0,1970-03-27
E._C._Coleman,2.032,102060.0,1950-09-25
E._J._Rowland,1.905,86184.0,1983-05-18
E._J._Singler,1.9812,97524.0,1990-06-06
Earl_Barron,2.1336,113400.0,1981-08-14
Earl_Boykins,1.651,60328.8,1976-06-02
Earl_Clark,2.0827999999999998,106142.4,1988-01-17
Earl_Cureton,2.0574,95256.0,1957-09-03
Earl_Dodd,1.9558,79380.0,1924-11-01
Earl_Gardner_(basketball),1.905,88452.0,1923-09-18
Earl_Jones_(basketball),2.1336,95256.0,1961-01-13
Earl_Lloyd,1.9558,102060.0,1928-04-03
Earl_Monroe,1.905,83916.0,1944-11-21
Earl_Shannon,1.8034,77112.0,1921-11-23
Earl_Tatum,1.9558,83916.0,1953-07-26
Earl_Watson,1.8542,90266.4,1979-06-12
Earl_Williams_(basketball_player),2.0066,104328.0,1951-03-24
Earnest_Ross,1.9558,101152.8,1991-01-27
Earnie_Killum,1.905,81648.0,1948-06-11
Easy_Parham,1.905,90720.0,1921-12-27
Eban_Hyams,1.9558,88905.6,1981-03-21
Ebrahim_Enguio_Lopez,1.8288,80287.2,1988-01-31
Ecem_Güler,1.8796,75751.2,1992-01-16
Ed_Beach,1.905,90720.0,1929-01-25
Ed_Conlin,1.9558,90720.0,1933-09-02
Ed_Cota,1.8288,88452.0,1976-05-19
Ed_Dahler,1.9558,86184.0,1926-01-31
Ed_Daniel,2.0066,103420.8,1990-06-13
Ed_Davis_(basketball),2.0827999999999998,108864.0,1989-06-05
Erazem_Lorbek,2.1018499999999998,113400.0,1984-02-21
Erbil_Eroğlu,1.9431,84823.2,1993-01-23
Ercan_Bayrak,2.08,95000.0,1997-07-09
Erdem_Türetken,1.9812,102967.2,1979-04-05
Erek_Hansen,2.1082,99792.0,1982-08-31
Eren_Beyaz,2.0827999999999998,116121.6,1985-10-01
Eric_Anderson_(basketball),2.0574,99792.0,1970-05-26
Eric_Atkins,1.8796,81648.0,1991-12-14
Eric_Bledsoe,1.8542,86184.0,1989-12-09
Eric_Boateng,2.0827999999999998,116575.2,1985-11-20
Eric_Buckner,2.0827999999999998,99792.0,1990-04-26
Eric_Camson,1.9304,103420.8,1990-06-12
Eric_Crookshank,2.0066,95256.0,1978-11-13
Eric_Dawson,2.0574,113400.0,1984-07-07
Eric_Devendorf,1.9304,81648.0,1987-04-21
Eric_Fernsten,2.0827999999999998,92988.0,1953-11-01
Eric_Gordon,1.9304,97524.0,1988-12-25
Eric_Griffin_(basketball),2.032,92988.0,1990-05-26
Eric_Leckner,2.1082,120204.0,1966-05-27
Eric_Maynor,1.905,79380.0,1987-06-11
Eric_McWilliams,2.032,90720.0,1950-04-18
Eric_Menk,1.9812,113400.0,1974-08-24
Eric_Mobley,2.1082,106596.0,1970-02-01
Eric_Money,1.8288,77112.0,1955-02-06
Eric_Montross,2.1336,122472.0,1971-09-23
Eric_Moreland,2.0827999999999998,98884.8,1991-12-24
Eric_Murdock,1.8542,86184.0,1968-06-14
Eric_Piatkowski,2.0066,97524.0,1970-09-30
Eric_Riley,2.1336,111132.0,1970-06-02
Eric_Rodriguez_(basketball),1.9304,89812.8,1981-04-15
Eric_Salamat,1.778,86184.0,1988-04-26
Eric_Schraeder,2.0574,102060.0,1977-03-10
Eric_Snow,1.905,86184.0,1973-04-24
Eric_Turner_(basketball),1.905,81648.0,1963-02-07
Eric_Washington,1.9304,86184.0,1974-03-23
Eric_White_(basketball),2.032,90720.0,1965-12-30
Eric_Williams_(basketball,_born_1972),2.032,99792.0,1972-07-17
Erica_White_(basketball),1.6002,72576.0,1986-08-26
Erick_Barkley,1.8542,80287.2,1978-02-21
Erick_Dampier,2.1082,120204.0,1975-07-14
Erick_Green,1.9304,83916.0,1991-05-09
Erick_Strickland,1.905,95256.0,1973-11-25
Erik_Copes,2.032,113400.0,1993-01-29
Erik_Daniels,2.032,97524.0,1982-04-01
Erik_Johansson_(basketball),1.9558,83916.0,1996-09-08
Erik_Murphy,2.0827999999999998,104328.0,1990-10-26
Erin_Perperoglou,1.905,82101.6,1979-06-05
Erin_Phillips,1.7272,74844.0,1985-05-19
Erjon_Kastrati,1.98,86000.0,1994-12-30
Erkan_Veyseloğlu,2.00025,92988.0,1983-03-13
Ermal_Kuqo,2.0827999999999998,117936.0,1980-02-12
Ernestas_Ežerskis,1.9304,86184.0,1987-05-05
Ernests_Kalve,2.0066,90720.0,1987-04-04
Ernie_Barrett,1.905,81648.0,1929-08-27
Ernie_Beck,1.9304,86184.0,1931-12-11
Ernie_Calverley,1.778,65772.0,1924-01-30
Ernie_DiGregorio,1.8288,81648.0,1951-01-15
Ernie_Grunfeld,1.9812,95256.0,1955-04-24
Ernie_Vandeweghe,1.905,88452.0,1928-09-12
Erolcan_Çinko,1.8796,81194.4,1990-08-15
Errick_Craven,1.8796,92988.0,1983-07-04
Errick_McCollum,1.8796,77112.0,1988-01-22
Erron_Maxey,1.9812,99792.0,1978-12-06
Ersan_Özseven,1.9812,91173.6,1983-08-23
