Name,Height,Weight,BirthDate
Ivan_Ilić_(volleyball),1.94,85000.0,1976-12-19
Ivan_Ječmenica,2.02,90000.0,1990-03-17
Ivan_Kolchagov,2.05,98000.0,1981-06-17
Ivan_Kolev_(volleyball),2.0,92000.0,1987-01-02
Ivan_Latunov,2.01,90000.0,1990-06-29
Ivan_Miljković,2.06,88000.0,1979-09-13
Ivan_Rašovic,1.9,91000.0,1984-05-29
Ivan_Stanev_(volleyball),1.9,86000.0,1985-07-07
Ivan_Zarev,1.99,87000.0,1986-02-25
Ivan_Zaytsev_(volleyball),2.02,92000.0,1988-10-02
Ivan_Čosić,2.02,96000.0,1984-02-21
Ivana_Isailović,1.85,66000.0,1986-01-01
Ivana_Miloš,1.87,70000.0,1986-03-07
Ivaylo_Stefanov,2.02,92000.0,1973-07-19
Ivelina_Monova,1.73,58000.0,1986-01-17
Ivo_Aniceto,1.99,88000.0,1987-05-25
Ivo_Casas,1.82,71000.0,1992-09-21
Ivo_Dubš,1.98,95000.0,1974-07-04
Iván_Castellani,1.96,82000.0,1991-01-19
Iván_Contreras,1.98,96000.0,1974-01-29
Iván_Franco_Meruvia,1.91,75000.0,1985-12-25
Iván_Márquez_(volleyball),2.05,88000.0,1981-10-04
Iván_Pérez_(volleyball),1.9,86000.0,1985-02-13
Izabela_Bełcik,1.85,65000.0,1980-11-29
Izabela_Śliwa,1.69,61000.0,1990-12-11
Vaafuti_Tavana,2.0,110000.0,1987-09-25
Vadim_Evtoukovich,2.02,90000.0,1975-10-14
Valdir_Sequeira,1.96,86000.0,1981-11-22
Valentin_Bratoev,2.02,92000.0,1987-10-21
Valentina_Arrighetti,1.85,73000.0,1985-01-26
Valentina_Diouf,2.02,89000.0,1993-01-10
Valentina_Kamenyok-Vinogradova,1.7018,73936.8,1943-05-17
Valentina_Ogienko,1.82,72000.0,['1965-05-02', '1965-05-26']
Valentyna_Brik,1.87,76000.0,1985-08-31
Valery_Komarov,187.0,85000.0,1980-03-21
Vali_Alipour,2.0,93000.0,1991-03-29
Vali_Nourmohammadi,2.0,80000.0,1987-05-19
Valérie_Courtois,1.71,66000.0,1990-11-01
Vanessa_Virgen,1.72,69000.0,1984-07-11
Vanessa_Vélez,1.8,68000.0,1989-08-29
Vanya_Sokolova,1.89,76000.0,1971-06-22
Vaughn_Martin_(volleyball),1.78,82000.0,1975-07-02
Vegard_Høidalen,1.93,94000.0,1971-05-10
Venelin_Kadankov,2.05,90000.0,1987-08-31
Ventsislav_Ragin,2.01,86000.0,1992-04-08
Ventsislav_Trifonov,2.05,91000.0,1992-01-19
Vera_Ulyakina,1.8,73000.0,1986-08-21
Vesselin_Dimtchev,1.91,83000.0,1973-12-21
Vicente_Pastor,1.86,77000.0,1953-11-08
Victoire_L'or_Ngon_Ntame,1.77,79000.0,1985-12-31
Victonara_Galang,1.72,53000.0,['1995-01-04', '1995-01-05']
Vid_Jakopin,2.03,0.0,1988-01-02
Viktor_Poletaev,1.95,86000.0,1995-07-27
Viktor_Sidelnikov,1.91,84000.0,1963-01-15
Viktor_Yosifov,2.04,100000.0,1985-10-16
Vili_Kasper_Vuorinen,1.91,84000.0,1984-04-22
Ville_Juntura,1.92,82000.0,1988-03-26
Ville_Sorvoja,1.94,90000.0,1990-12-02
Vitaliy_Erdshtein,2.05,90000.0,1992-05-05
Vitaliy_Mironenko,1.87,90000.0,1985-05-18
Vitaliy_Vorivodin,1.94,101000.0,1990-07-31
Vitaly_Evdoshenko,1.83,77000.0,1983-05-03
Vladan_Djordjevic,1.94,90000.0,1983-01-10
Vladan_Rudić,1.93,85000.0,1988-07-31
Vladan_Đorđević_(volleyball),1.94,95000.0,1983-01-10
Vladimir_Atapov,1.99,89000.0,1981-08-04
Vladimir_Derevyanko,1.91,80000.0,1971-01-21
Vladimir_Grbić,1.93,87000.0,1970-12-14
Vladimir_Katona,2.0,88000.0,1984-01-16
Vladimir_Melnik,2.0,95000.0,1980-07-21
Vladimir_Nikolov,2.0,95000.0,1977-10-03
Vladimir_Prokofyev,2.03,94000.0,1993-02-09
Vladimír_Sobotka_(volleyball),2.03,93000.0,1985-05-07
Vladislav_Babichev,1.85,78000.0,1981-02-18
Vladislav_Ivanov_(volleyball),188.0,80000.0,1987-03-14
Vlado_Petković,1.98,97000.0,1983-01-06
Vojin_Ćaćić,2.02,90000.0,1990-03-31
Volkan_Güç,2.02,100000.0,1980-07-16
Vuk_Medenica,1.94,89000.0,1989-02-14
Vyacheslav_Zaytsev,1.91,97000.0,1952-11-12
Václav_Kopáček,1.82,80000.0,1982-10-21
Víctor_Batista,2.0,88000.0,1979-10-02
Víctor_Viciana,1.87,83000.0,1983-10-02
Víctor_Weir,1.86,87000.0,1975-02-19
Şeyma_Ercan,1.86,69000.0,1994-07-05
Eden_Sequeira,1.98,90000.0,1980-10-28
Edson_Pérez,1.8,69000.0,1980-08-01
Edson_Valencia,2.0,80000.0,1987-12-02
Eduard_Venski,2.02,90000.0,1977-04-21
Eduardo_Concepción,1.95,92000.0,1983-11-01
Edwin_Peguero,1.81,66000.0,1988-06-05
Eemeli_Kouki,1.94,84000.0,1991-10-26
Effrosyni_Sfyri,1.8,67000.0,1971-01-08
Efstathios_Ntonas,2.0,96000.0,1981-02-02
Ekaterina_Kosianenko,1.78,64000.0,1990-02-02
Eleardo_Cabrera,1.86,87000.0,1963-02-23
Elena_Chebukina,1.88,77000.0,1965-10-11
Eleonora_Dziękiewicz,1.85,78000.0,['1978-10-15', '1978-10-25']
Elia_Bossi,2.02,91000.0,1994-08-15
Elif_Onur,1.85,67000.0,1989-12-20
Elina_Rodríguez,1.89,72000.0,1997-02-11
Elisheba_Chepkemboi,1.8,62000.0,1989-02-18
Elnis_Palomino,1.94,94000.0,1986-07-02
Els_Vandesteene,1.84,70000.0,1987-05-30
Elsa_Baquerizo,1.81,68000.0,1987-06-25
Elvis_Contreras,1.9,77000.0,1979-07-20
Elvis_Pascual,1.9,72000.0,1984-11-25
Elviss_Krastins,1.92,84000.0,1994-09-15
Elwyn_Oxley,1.85,85000.0,1987-02-11
Elyes_Garfi,2.02,90000.0,1993-06-08
Elyes_Karamosli,1.94,83000.0,1989-08-22
Emanuel_Batista,1.87,68000.0,1989-01-12
Emanuel_Kohút,2.06,97000.0,1982-07-21
Emanuele_Birarelli,2.02,95000.0,1981-02-08
Emerson_Isajar,1.95,83000.0,1982-12-28
Emesselene_Bebine,1.89,82000.0,1969-06-03
Emilce_Sosa,1.77,75000.0,1987-09-11
Emiliya_Nikolova,1.85,59000.0,1991-12-26
Emmanuel_Ragondet,1.91,77000.0,1987-08-06
Emre_Batur,2.01,89000.0,1988-04-21
Emre_Senol,2.01,80000.0,1993-01-01
Ender_Kidoglu,1.98,88000.0,1978-04-10
Enderwuin_Herrera,1.9,80000.0,1983-05-31
Enmanuel_Lara,1.95,92000.0,1988-07-01
Ennajie_Laure,1.7526,58000.0,1997-07-31
Enrico_Cester,2.02,93000.0,1988-03-16
Enrique_Ugalde_Campo,1.9,76000.0,1996-04-11
Enrique_de_la_Fuente,1.95,92000.0,1975-08-11
Earvin_N'Gapeth,1.94,93000.0,1991-02-12
Erasmo_Salemme,1.92,84000.0,1946-03-26
Eri_Hosoda,1.75,66000.0,1984-05-15
Erik_Rojo,1.84,78000.0,1985-02-18
Erik_Shoji,1.84,83000.0,1989-08-24
Erika_Araki,1.86,80000.0,1984-08-03
Erika_Mota,1.9,89000.0,1995-01-10
Ernardo_Gómez,1.95,90000.0,1982-07-30
Ernestine_Tiamzon,1.76,56800.0,1997-05-04
Esther_Eba'a_Mballa,1.78,71000.0,1984-03-11
Eugen_Bakumovski,1.93,90000.0,1980-10-11
Eurico_Peixoto,1.91,85000.0,1981-05-13
Evan_Patak,2.032,113000.0,1984-06-23
Evandro_Guerra,2.07,103000.0,1981-12-27
Evgeni_Ivanov_(volleyball),2.1,98000.0,1974-06-03
Evgeny_Dragunov_(volleyball),1.9,95000.0,1986-10-18
Evgeny_Sivozhelez,1.96,90000.0,1986-08-06
Ewoud_Gommans,2.02,89000.0,1990-11-17
Extensa_Barbaro,1.78,70000.0,1996-06-20
Ezequiel_Palacios,2.02,89000.0,1992-10-02
Ezgi_Dilik,1.7,68000.0,1995-06-12
Zaira_Orellana,1.83,63000.0,1989-05-03
Zara_Dampney,1.778,65000.0,1986-06-10
Zbigniew_Bartman,1.98,91000.0,1987-05-04
Zdeněk_Haník,1.78,80000.0,1986-07-11
Zdeněk_Kaláb,2.03,103000.0,1961-02-09
Zeljko_Nojić,1.82,80000.0,1980-09-30
Zeng_Chunlei,1.9,69000.0,1989-11-03
Zhan_Guojun,1.97,91000.0,1988-12-16
Zhang_Chen_(volleyball),2.0,89000.0,1985-06-28
Zhang_Xian_(volleyball),1.67,57000.0,1985-03-16
Zhang_Xiaodong_(volleyball),2.03,75000.0,1979-11-22
Zhang_Xiaoting,1.85,69000.0,1989-01-21
Zhang_Xiaoyu_(volleyball),1.9,80000.0,1991-07-28
Zhang_Zhejia,2.07,84000.0,1995-08-31
Zhao_Yichen,1.95,80000.0,1990-12-27
Zhaxsylyk_Tleulin,2.0,85000.0,1985-06-18
Zheng_Liang,2.01,83000.0,1970-05-03
Zhong_Weijun,2.0,83000.0,1989-04-20
Zhou_Suhong,1.82,73000.0,1979-04-23
Zhou_Yuan,1.8,65000.0,1982-12-15
Zlatan_Yordanov,2.0,94000.0,1991-03-02
Élysée_Ossosso,1.88,86000.0,1967-08-09
Lucía_Gaido,1.64,53000.0,1988-01-19
Ludovic_Castard,1.97,95000.0,1983-01-18
Ludovico_Dolfo,1.95,87000.0,1989-06-30
Luigi_Mastrangelo,2.02,90000.0,1975-08-17
Luigi_Randazzo,1.98,97000.0,1994-04-30
Luis_Adamés,1.92,72000.0,1993-04-14
Luis_Arias_(volleyball),196.0,87000.0,1989-01-17
Luis_Estrada_(volleyball),1.99,90000.0,2000-03-10
Luis_Jimeno,1.97,92000.0,1995-11-04
Luis_Lukach,1.96,85000.0,1967-03-12
Luis_Mieres,1.96,78000.0,1965-08-13
Luis_Pessoa,2.0,78000.0,1981-06-16
Luis_Sosa_(volleyball),1.96,76000.0,1995-05-18
Luis_Sousa_Pinto,1.88,80000.0,1976-08-05
Luis_Sánchez_(volleyball),1.75,82000.0,1985-04-21
Luiz_Felipe_Fonteles,1.98,96000.0,1984-06-19
Luka_Babic_(volleyball),2.11,105000.0,1994-07-07
Lukas_Bauer_(volleyball),2.02,94000.0,1989-02-26
Lukas_Kampa,1.95,90000.0,1986-11-29
Lukas_Van_Berkel,2.1,108000.0,1991-11-29
Lukas_Weber,1.85,78000.0,1987-02-13
Lukáš_Diviš,2.01,91000.0,1986-02-20
Lukáš_Ticháček,1.93,84000.0,1982-01-12
Lynda_Morales,1.88,94000.0,1988-05-20
Lyubomir_Ganev,2.1,99000.0,1965-10-06
Lyubov_Tyurina,1.81,75000.0,1943-04-25
Lyudmila_Buldakova,1.7018,66225.6,1938-05-25
Lyudmila_Issayeva,1.84,70000.0,1989-09-26
Laetitia_Moma_Bassoko,1.84,81000.0,1993-10-09
Larisa_Bergen,1.524,67132.8,1949-09-22
Larissa_França,1.74,68000.0,1982-04-14
Larissa_Souza,1.86,64000.0,1991-07-07
Larry_Sulbaran,1.92,86000.0,1967-10-15
Lars_Lorsheijd,2.0,97000.0,1985-06-08
Laura_Dijkema,1.84,68000.0,1990-02-18
Laura_Heyrman,1.86,73000.0,1993-05-17
Laura_Weihenmaier,1.8,70000.0,1991-04-04
Laurel_Abrahamson,1.93,82000.0,1986-01-14
Laurent_Tillie,1.93,83000.0,1963-12-01
Lavmeet_Katariya,0.0,88000.0,1993-09-07
Lazaro_Beltran_Rizo,1.9,86000.0,1964-02-27
Lazaro_Fundora,1.95,90000.0,1994-02-13
Leandro_Araújo_da_Silva,2.05,94000.0,1983-12-17
Leandro_Concina,196.0,94000.0,1984-11-04
Leandro_Vissotto,2.14,98000.0,1983-04-30
Lee_Hyung-doo,1.9,76000.0,1980-05-11
Lee_Kang-joo,1.85,75000.0,1983-06-30
Lee_Kang-won,1.98,91000.0,1990-05-05
Lee_Kyung-suk,1.88,86000.0,1961-03-08
Lee_Min-gyu,1.94,78000.0,1992-12-03
Lee_Sang-yeol,1.95,90000.0,1966-03-09
Lee_Sun-kyu,1.99,90000.0,1981-03-14
Leigh-Ann_Naidoo,1.81,70000.0,1976-07-12
Lena_Ustymenko,1.92,78000.0,1986-10-11
Lenka_Dürr,1.71,59000.0,1990-12-10
Leobardo_Cabrera,1.9,88000.0,1966-04-14
Leonardo_Aquino,1.88,82000.0,1984-11-09
Leonardo_Cruz_Miranda,1.98,93000.0,1982-03-10
Leonardo_Leyva,2.06,73000.0,1990-03-23
Leonardo_Litwinczuk,2.03,103000.0,1984-02-02
Leonardo_Manzo,198.0,86000.0,1989-05-02
Leonardo_Morsut,1.99,93000.0,1980-09-23
Leonardo_Rangel,2.04,95000.0,1992-02-17
Leonardo_Velasquez,1.91,78000.0,1971-02-27
Leonel_Marhall,1.98,86000.0,1979-09-25
Leonel_Marshall_Jr.,1.96,96000.0,1979-09-25
Lesya_Makhno,1.88,73000.0,['1981-09-04', '1981-12-04']
Leticia_Boscacci,1.86,70000.0,1985-11-08
Lewis_McDonald_(volleyball),1.8,79000.0,1995-01-20
Li_Chun_(volleyball),190.0,82000.0,1982-04-01
Li_Hang_(volleyball),2.03,89000.0,1979-02-03
Li_Juan,1.86,73000.0,1981-05-15
Li_Yuanbo,1.96,80000.0,1995-09-27
Lian_Estrada,1.96,83000.0,1982-12-12
Liberman_Agámez,2.07,95000.0,1985-02-15
Lidia_Chmielnicka-Żmuda,1.7,60000.0,1939-03-08
Lienert_Cosemans,2.03,90000.0,1993-10-20
Liliana_Fernández,1.78,75000.0,1987-01-04
Lilya_Djenaoui,1.72,58000.0,1997-05-25
Lim_Si-hyoung,1.91,80000.0,1985-03-29
Lincoln_Williams,2.0,104000.0,1993-10-06
Lionnis_Salazar,1.85,77000.0,1997-07-25
Lisa_Barclay,1.88,84000.0,1992-06-07
Lisa_Thomsen,1.72,68000.0,1985-08-20
Lise_Van_Hecke,1.86,70000.0,1992-07-01
Liu_Tingwei,1.95,82000.0,1987-06-04
Liu_Xiangdong,1.98,93000.0,1993-02-23
Liu_Xiaotong,1.87,72000.0,1990-02-16
Liu_Ya,1.8,66000.0,1990-04-29
Lizbeth_Sainz,1.78,55000.0,1995-12-14
Lizeth_López,1.64,62000.0,1990-05-14
Lloy_Ball,2.03,95000.0,1972-02-17
Loic_Geiler,1.98,85000.0,1984-04-14
Loice_Jepkoisgei,1.78,60000.0,1989-08-21
Lonneke_Slöetjes,1.92,73000.0,1990-11-15
Lora_Kitipova,1.84,66000.0,1991-05-19
Lorenz_Koraimann,1.97,84000.0,1993-05-07
Lorenzo_Perazzolo,1.95,92000.0,1984-10-30
Loris_Manià,1.9,76000.0,1979-01-27
Louis-Pierre_Mainville,200.0,100000.0,1986-04-03
Louisa_Lippmann,1.91,78000.0,1994-09-23
Lourenco_Martins,1.92,78000.0,1997-04-30
Loïc_Le_Marrec,1.9,82000.0,1977-03-01
Lu_Fei,1.98,80000.0,1980-07-17
Lubomir_Agontsev,1.9,87000.0,1987-07-26
Lubos_Kostolani,2.03,95000.0,1990-11-28
Luboš_Němec,1.84,70000.0,1995-03-02
Luca_Tencati,2.0,97000.0,1979-03-16
Luca_Vettori,2.0,95000.0,1991-04-26
Lucas_Chávez,1.99,95000.0,1982-04-03
Lucas_Lóh,1.95,83000.0,1991-01-18
Lucas_Ocampo,196.0,100000.0,1986-03-20
Lucas_Saatkamp,2.09,101000.0,1986-03-06
Lucas_Snider,1.83,93000.0,1977-08-06
Lucas_Tell,2.02,100000.0,1986-06-06
Lucas_Van_Berkel,2.1,108000.0,1991-11-29
Luciane_Escouto,1.85,73000.0,1987-06-21
Luciano_Bozko,1.98,90000.0,1978-11-24
Luciano_De_Cecco,1.94,89000.0,1988-06-02
Luciano_Zornetta,1.82,70000.0,1993-03-06
Lucille_Charuk,1.88,88000.0,1989-08-13
Óscar_Aguirre,1.79,86000.0,1990-12-05
Óscar_Rodríguez_Capel,1.7,70000.0,1982-06-08
Santiago_Darraidou,1.94,96000.0,1980-11-24
Santiago_Orduna,1.85,75000.0,1983-08-31
Saori_Kimura,1.85,65000.0,1986-08-19
Saori_Takahashi,1.77,68000.0,1992-12-09
Saoud_Abdelaziz,1.8,75000.0,1985-04-11
Sarah_Cools,1.88,68000.0,1997-04-14
Saranchit_Charoensuk,1.83,74000.0,1987-07-20
Saskia_Hippe,1.86,76000.0,1991-01-16
Satoru_Maeda,1.85,80000.0,1977-08-09
Satoshi_Ide,1.74,70000.0,1992-01-16
Satoshi_Sensui,1.95,93000.0,1967-02-08
Sauli_Sinkkonen,2.01,95000.0,1989-09-14
Saša_Starović,2.07,89000.0,1988-10-19
Scott_Bunker,1.93,96000.0,1976-04-27
Scott_Wong,1.96,95000.0,1978-11-01
Sean_Morrison_(beach_volleyball),1.93,77000.0,['1983-04-10', '1983-10-04']
Sean_Rooney,2.06,100000.0,1982-11-13
Sebastian_Krause,2.03,100000.0,1989-10-16
Sebastian_Kühner,2.03,91000.0,1987-03-15
Sebastian_Prüsener,1.96,86000.0,1982-05-26
Sebastian_Schwarz,1.97,94000.0,1985-10-02
Sebastian_Świderski,1.93,87000.0,1977-06-26
Sebastiano_Thei,1.8,70000.0,1991-05-16
Sebastiao_Alves,1.9,72000.0,1992-05-22
Sebastijan_Škorc,1.8,72000.0,1974-02-12
Sebastián_Fernández_(volleyball),1.84,80000.0,1978-05-26
Sebastián_Solé,2.02,88000.0,1991-06-12
Seiko_Kawamura,1.74,64000.0,1984-05-23
Seo_Jae-duck,1.95,98000.0,1989-07-21
Seppe_Baetens,1.91,87000.0,1989-02-13
Sequiel_Sánchez,1.82,83000.0,1990-03-24
Serena_Ortolani,1.87,67000.0,1987-01-07
Sergey_Antipkin,1.97,92000.0,1986-03-28
Sergey_Bagrey,1.92,85000.0,1987-08-14
Sergey_Kostiv,2.01,99000.0,1987-01-25
Sergey_Kuznetsov_(volleyball),1.97,89000.0,1993-10-26
Sergey_Trikoz,2.07,107000.0,1978-03-30
Sergio_Gaitán,1.96,92000.0,1984-09-01
Sergio_Noda,191.0,87000.0,1987-03-23
Serhat_Coşkun,1.98,90000.0,1987-07-18
Seth_Burnham,2.0,93000.0,1977-05-31
Shan_Qingtao,1.94,75000.0,1986-01-16
Shane_Alexander_(volleyball),202.0,95000.0,1986-01-07
Shanice_Marcelle,1.8,67000.0,1990-05-28
Shanon_Torregrosa,1.88,85000.0,1981-02-11
Shara_Venegas,1.73,68000.0,1992-09-18
Shauna_Mullin,1.778,68000.0,1984-09-11
Shawn_Simpson_(volleyball),1.97,88000.0,1984-03-08
Shigeru_Kondoh,1.86,85000.0,1982-11-23
Shin_Young-chul,1.79,72000.0,1964-03-14
Shin_Young-soo,1.97,90000.0,1982-07-01
Shinji_Kawamura,1.89,88000.0,1978-05-02
Shinji_Takahashi_(volleyball),1.82,75000.0,1980-07-16
Shinya_Yamazoe,1.9,83000.0,1987-05-23
Shiro_Furuta,1.88,88000.0,1988-01-29
Shogo_Okamoto,1.8,80000.0,1987-03-30
Shogo_Toimoto,1.97,94000.0,1987-06-25
Shohei_Uchiyama,1.85,75000.0,1987-11-01
Shuka_Oyama,1.82,65000.0,1980-09-25
Shun_Imamura,181.0,70000.0,1987-07-20
Shunichi_Shimano,1.8,65000.0,1981-01-05
Shunsuke_Chijiki,1.93,83000.0,1989-09-06
Shunsuke_Inoue,1.9,78000.0,1985-06-04
Siarhei_Antanovich,1.94,96000.0,1986-04-21
Sidão,2.03,90000.0,1982-07-09
Sigurd_Verming,2.05,93000.0,1994-02-19
Simeon_Aleksandrov,1.94,90000.0,1988-02-18
Simo_Dabović,1.95,93000.0,1987-04-09
Simon_Bitsch,1.96,92000.0,1990-12-22
Simon_Frühbauer,1.86,80000.0,1988-10-19
Simon_Gade,2.0,85000.0,1991-09-06
Simon_Hirsch,2.04,96000.0,1992-04-03
Simon_Tischer,1.94,89000.0,['1982-04-24', '1988-09-07']
Simone_Buti,2.06,100000.0,1983-09-19
Simone_Giannelli,2.0,92000.0,1996-08-09
Simone_Parodi,1.95,93000.0,1986-06-16
Sirianis_Méndez,1.95,95000.0,1983-03-14
Sivasubramanian_Kanagaraj,0.0,71000.0,['1987-05-07', '1991-05-07']
Sivija_Popović,1.78,65000.0,1986-03-15
Sjoerd_Hoogendoorn,1.98,88000.0,1991-02-17
Skander_Ben_Tara,2.05,102000.0,1985-01-22
Slavina_Koleva,1.84,57000.0,1986-11-22
Slobodan_Bojic,2.0,95000.0,1992-08-11
Smilen_Mlyakov,2.0,98000.0,1981-06-17
Sogo_Watanabe,1.96,83000.0,1990-07-21
Sol_Piccolo,1.84,74000.0,1996-09-11
Song_Byung-il,1.96,85000.0,1983-04-03
Song_Hui-chae,1.92,84000.0,1992-04-29
Song_In-seok,1.97,87000.0,1978-08-14
Song_Jianwei,1.94,75000.0,1992-01-04
Song_Myung-geun,1.95,83000.0,1993-03-12
Sotirios_Tsergas,1.92,84000.0,1978-07-03
Spencer_Leiske,2.04,112000.0,1988-05-03
Srećko_Lisinac,2.05,90000.0,1992-05-17
Stacey_Cole,1.8034,72576.0,1982-12-19
Stanislav_Petkov,2.02,104000.0,1987-12-31
Stanislav_Zimakijević,1.86,77000.0,1976-03-26
Stefana_Veljković,1.9,76000.0,1990-01-09
Stefanie_Karg,1.89,74000.0,1986-10-22
Stefano_Mengozzi,2.02,88000.0,1985-05-06
Stefano_Patriarca,2.07,104000.0,1987-07-23
Stefano_Sibani,1.9,83000.0,1951-10-06
Stephanie_Enright,1.79,56000.0,1990-12-15
Stephen_Gotch,1.94,90000.0,1985-10-18
Stevan_Crnogorac,2.01,96000.0,1990-11-18
Steven_Morales,1.95,82000.0,1992-04-07
Saber_Narimannejad,1.89,87000.0,1987-01-30
Sachiko_Sugiyama,1.84,67000.0,1979-10-19
Saddem_Hmissi,1.86,75000.0,1991-02-16
Saeed_Al-Jamaani,1.86,75000.0,1973-01-11
Saeed_Juma_Al-Hitmi,1.83,86000.0,1974-06-13
Saeid_Marouf,1.89,81000.0,1985-10-20
Saeid_Mostafavand,1.95,88000.0,1983-02-04
Saeid_Shiroud,1.95,85000.0,1991-03-24
Saleem_Ali_(volleyball),1.93,84000.0,1979-04-01
Saleh_Youssef,1.94,91000.0,1982-07-25
Sam_Deroo,2.02,92000.0,1992-04-24
Saman_Faezi,2.04,87000.0,1991-08-23
Samanta_Fabris,1.88,79000.0,1992-02-08
Samara_Almeida,1.85,62000.0,1992-07-16
Samuel_Tuia,1.95,95000.0,1986-07-24
Samuel_Walker_(volleyball),2.08,90000.0,1995-02-19
Samuele_Papi,1.91,68000.0,1973-05-20
Samuli_Kaislasalo,2.04,88000.0,1995-08-03
Sander_Depovere,1.97,82000.0,1995-01-08
Sander_Olsthoorn,2.06,89000.0,1974-07-21
Sander_Ratsep,1.95,88000.0,1988-04-24
Sandrine_Magon_à_Anoko,1.81,75000.0,1990-03-13
Sandro_Barbalho_de_Carvalho,1.87,82000.0,1981-02-04
Sandro_Carvalho,1.89,83000.0,1981-04-02
Sandy_Andrade,1.8,71000.0,1989-10-12
Sanne_Keizer,1.81,71000.0,1985-02-06
Stijn_D'Hulst,1.87,75000.0,1991-04-24
Stijn_Dejonckheere,1.85,75000.0,1988-01-21
Stoyan_Samunev,2.05,103000.0,1983-04-15
Stoyko_Nenchev,2.0,92000.0,1984-11-25
Strashimira_Filipova,1.95,78000.0,1985-08-18
Stéphane_Antiga,2.0,94000.0,1976-02-03
Stéphane_Canet,1.92,85000.0,1971-06-07
Stéphanie_Fotso_Mogoung,1.87,78000.0,1987-09-25
SuGui_Kriss,1.5748000000000002,58968.0,1987-07-06
Sulaiman_Saeed,1.8,75000.0,1987-06-30
Sulian_Matienzo,1.78,75000.0,1994-12-14
Suo_Ma,1.87,70000.0,1979-12-02
Susanne_Lahme,1.86,77000.0,1968-09-10
Svetlana_Korytova,1.85,76000.0,1968-03-24
Svetlana_Valentinovna_Kryuchkova,1.74,63000.0,1985-02-21
Svetozar_Ivanov,2.08,100000.0,1977-10-28
Svyatoslav_Miklashevich,2.1,107000.0,1978-08-06
Sylwia_Pycia,1.89,78000.0,1981-04-20
Szymon_Romać,1.96,92000.0,1992-10-01
Sébastien_Ruette,2.01,95000.0,1977-06-22
Sérgio_Nogueira,1.84,80000.0,1978-08-25
Sławomir_Stolc,1.98,78000.0,1993-01-23
Patrick_Duflos,1.87,94000.0,1965-12-20
Patrick_Steuerwald,1.8,80000.0,1986-03-03
Patryk_Czarnowski,2.02,98000.0,1985-11-01
Patryk_Niemiec,2.02,89000.0,1997-02-18
Paul_Lotman,2.0,93000.0,1985-11-03
Paul_Nicholls_(volleyball),1.78,61000.0,1981-04-20
Paul_Sanderson_(volleyball),1.95,94000.0,1986-01-07
